OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201007280945_02,Sample-Routine,Water,,2010-07-28,09:45:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201007280945,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920722,,,Cadmium,Dissolved,0.012,ug/L,,Final,,Estimated,,,,,,,,,,E,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201009291253_02,Sample-Routine,Water,,2010-09-29,12:53:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201009291253,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918392,,as N,Ammonia,Dissolved,0.013,mg/L,,Final,,Estimated,,,,,,,,,,E,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201007280945_01,Field Msr/Obs,Water,,2010-07-28,09:45:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201007280945,,,,38.5935966000,-107.7881153000,,,,,,STORET-822920712,,,"Temperature, water",,15.42,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201009290955_01,Field Msr/Obs,Water,,2010-09-29,09:55:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201009290955,,,,38.5935966000,-107.7881153000,,,,,,STORET-822920760,,,Dissolved oxygen (DO),Unfiltered,9.09,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201006161000_02,Sample-Routine,Water,,2010-06-16,10:00:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201006161000,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920689,,,Magnesium,Dissolved,47.3,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201008250930_01,Field Msr/Obs,Water,,2010-08-25,09:30:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201008250930,,,,38.5935966000,-107.7881153000,,,,,,STORET-822920733,,,Flow,,1.065,ft3/sec,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,,,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201006161255_02,Sample-Routine,Water,,2010-06-16,12:55:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201006161255,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918323,,,Manganese,Dissolved,38.7,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:41,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201011220955,Sample-Routine,Water,,2010-11-22,09:55:00,MST,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201011220955,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918407,,,Escherichia coli,,2,cfu/100mL,CNT,Final,,Estimated,,,,,,,,,,Ek,,,,,,,,,,1603,USEPA,Escherichia coli in Water by Membrane Filtration Using Modified membrane-Thermotolerant E. coli Agar (Modified mTEC),,,U.S. Geological Survey-Water Resources Discipline,,Non-acceptable colony counts.,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201006161000_02,Sample-Routine,Water,,2010-06-16,10:00:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201006161000,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920687,,,"Hardness, Ca, Mg",Unfiltered,464.5,mg/l CaCO3**,,Final,,Actual,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:20,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201006161255_02,Sample-Routine,Water,,2010-06-16,12:55:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201006161255,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918316,,as NO3,Nitrate,Dissolved,0.6974,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:41,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201008250930_02,Sample-Routine,Water,,2010-08-25,09:30:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201008250930,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920745,,as N,Nitrate + Nitrite,Dissolved,0.755,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201008251207_02,Sample-Routine,Water,,2010-08-25,12:07:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201008251207,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918364,,,Calcium,Dissolved,99.5,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201009291253_02,Sample-Routine,Water,,2010-09-29,12:53:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201009291253,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918401,,,Manganese,Dissolved,9.02,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201009291253_01,Field Msr/Obs,Water,,2010-09-29,12:53:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201009291253,,,,38.5716523000,-107.7878374000,,,,,,STORET-822918385,,,Dissolved oxygen saturation,Unfiltered,99,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201007281230_02,Sample-Routine,Water,,2010-07-28,12:30:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201007281230,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918352,Not Detected,,Zinc,Dissolved,,ug/L,,Final,,Actual,,,,,,,,,,<,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383418107471401201007281230_02/results/822918352/resdetectqntlmts,Method Detection Level,2.8,ug/L,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201006161255_02,Sample-Routine,Water,,2010-06-16,12:55:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201006161255,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918315,,,Ammonia,Unfiltered,0.00108,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,,,,,,,,,2020-01-31T17:42:41,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201006161255_01,Field Msr/Obs,Water,,2010-06-16,12:55:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201006161255,,,,38.5716523000,-107.7878374000,,,,,,STORET-822918308,,,pH,Unfiltered,8.36,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,,,,,,,,,2020-01-31T17:42:41,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201009291253_02,Sample-Routine,Water,,2010-09-29,12:53:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201009291253,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918406,Not Reported,as N,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,I-2650-03,USDOI/USGS,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",,https://www.nemi.gov/methods/method_summary/8885/,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201007280945_02,Sample-Routine,Water,,2010-07-28,09:45:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201007280945,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920714,,,Calcium,Dissolved,89.3,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201008250930_02,Sample-Routine,Water,,2010-08-25,09:30:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201008250930,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920740,,,Calcium,Dissolved,91.4,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201008251207_02,Sample-Routine,Water,,2010-08-25,12:07:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201008251207,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918379,,,Escherichia coli,,130,cfu/100mL,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1603,USEPA,Escherichia coli in Water by Membrane Filtration Using Modified membrane-Thermotolerant E. coli Agar (Modified mTEC),,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,2020-01-31T17:42:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201007280945_02,Sample-Routine,Water,,2010-07-28,09:45:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201007280945,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920716,Not Detected,as N,Ammonia,Dissolved,,mg/L,,Final,,Actual,,,,,,,,,,<,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201007280945_02/results/822920716/resdetectqntlmts,Method Detection Level,0.02,mg/L,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201008250930_01,Field Msr/Obs,Water,,2010-08-25,09:30:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201008250930,,,,38.5935966000,-107.7881153000,,,,,,STORET-822920735,,,Dissolved oxygen saturation,Unfiltered,96,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:43:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201006161000_01,Field Msr/Obs,Water,,2010-06-16,10:00:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201006161000,,,,38.5935966000,-107.7881153000,,,,,,STORET-822920685,,,Specific conductance,Unfiltered,938.8,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:43:20,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201006161255_02,Sample-Routine,Water,,2010-06-16,12:55:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201006161255,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918328,Not Reported,as N,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,I-2650-03,USDOI/USGS,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",,https://www.nemi.gov/methods/method_summary/8885/,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:41,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201011220955,Sample-Routine,Water,,2010-11-22,09:55:00,MST,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201011220955,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918408,Not Reported,as N,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,I-2650-03,USDOI/USGS,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",,https://www.nemi.gov/methods/method_summary/8885/,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:42,STORET
